SCEN_ID	noise_type	sd	true_sd	alpha	D_rate	L_rate	H_rate	S_count	D_count	L_count	H_count	ancient_dupl	epsilon	BMG_size	RBMG_size	possible_edges_BMG	BMG_eps_order	BMG_eps_size	BMG_eps_tp	BMG_eps_tn	BMG_eps_fp	BMG_eps_fn	BMG_eps_acc	BMG_eps_prec	BMG_eps_recall	RBMG_eps_order	RBMG_eps_size	RBMG_eps_tp	RBMG_eps_tn	RBMG_eps_fp	RBMG_eps_fn	RBMG_eps_acc	RBMG_eps_prec	RBMG_eps_recall	BMG_nj_order	BMG_nj_size	BMG_nj_tp	BMG_nj_tn	BMG_nj_fp	BMG_nj_fn	BMG_nj_acc	BMG_nj_prec	BMG_nj_recall	RBMG_nj_order	RBMG_nj_size	RBMG_nj_tp	RBMG_nj_tn	RBMG_nj_fp	RBMG_nj_fn	RBMG_nj_acc	RBMG_nj_prec	RBMG_nj_recall	BMG_qd_order	BMG_qd_size	BMG_qd_tp	BMG_qd_tn	BMG_qd_fp	BMG_qd_fn	BMG_qd_acc	BMG_qd_prec	BMG_qd_recall	RBMG_qd_order	RBMG_qd_size	RBMG_qd_tp	RBMG_qd_tn	RBMG_qd_fp	RBMG_qd_fn	RBMG_qd_acc	RBMG_qd_prec	RBMG_qd_recall	BMG_qd2_order	BMG_qd2_size	BMG_qd2_tp	BMG_qd2_tn	BMG_qd2_fp	BMG_qd2_fn	BMG_qd2_acc	BMG_qd2_prec	BMG_qd2_recall	RBMG_qd2_order	RBMG_qd2_size	RBMG_qd2_tp	RBMG_qd2_tn	RBMG_qd2_fp	RBMG_qd2_fn	RBMG_qd2_acc	RBMG_qd2_prec	RBMG_qd2_recall	time_eps	time_nj	time_qd	time_qd2
7	no_bias	0.05	0.03966410547560986	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	0.015512943267822266	0.011841297149658203	0.011917829513549805	0.017660140991210938
6	no_bias	0.1	0.05027224875782868	0.0	0.516256240972462	0.8462972174506584	0.0	5	2	3	0	2	0.5	33	15	110	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	36	33	96	3	0	0.9772727272727273	0.9166666666666666	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	36	33	96	3	0	0.9772727272727273	0.9166666666666666	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	0.014778614044189453	0.009218215942382812	0.016248703002929688	0.022420406341552734
7	no_bias	0.1	0.0581177400862609	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	23	47	1	1	0.9722222222222222	0.9583333333333334	0.9583333333333334	9	11	11	24.0	0	1	0.9722222222222222	1.0	0.9166666666666666	9	24	23	47	1	1	0.9722222222222222	0.9583333333333334	0.9583333333333334	9	11	11	24.0	0	1	0.9722222222222222	1.0	0.9166666666666666	0.013084888458251953	0.009346246719360352	0.012093544006347656	0.018346548080444336
6	no_bias	0.2	0.10867904117395111	0.0	0.516256240972462	0.8462972174506584	0.0	5	2	3	0	2	0.5	33	15	110	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	0.013077974319458008	0.00948476791381836	0.015441417694091797	0.020658254623413086
7	no_bias	0.2	0.11816237077147981	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	25	21	44	4	3	0.9027777777777778	0.84	0.875	9	9	9	24.0	0	3	0.9166666666666666	1.0	0.75	9	25	23	46	2	1	0.9583333333333334	0.92	0.9583333333333334	9	11	11	24.0	0	1	0.9722222222222222	1.0	0.9166666666666666	0.012078285217285156	0.009310483932495117	0.013425588607788086	0.018131017684936523
6	no_bias	0.3	0.2776380230565571	0.0	0.516256240972462	0.8462972174506584	0.0	5	2	3	0	2	0.5	33	15	110	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	35	32	96	3	1	0.9696969696969697	0.9142857142857143	0.9696969696969697	12	15	15	51.0	0	0	1.0	1.0	1.0	12	35	32	96	3	1	0.9696969696969697	0.9142857142857143	0.9696969696969697	12	15	15	51.0	0	0	1.0	1.0	1.0	0.015160083770751953	0.009459495544433594	0.013848066329956055	0.018712759017944336
7	no_bias	0.3	0.22358262903677617	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	27	21	42	6	3	0.875	0.7777777777777778	0.875	9	9	9	24.0	0	3	0.9166666666666666	1.0	0.75	9	27	21	42	6	3	0.875	0.7777777777777778	0.875	9	9	9	24.0	0	3	0.9166666666666666	1.0	0.75	0.015130758285522461	0.010441780090332031	0.012826681137084961	0.017831802368164062
6	no_bias	0.5	0.25925055635985683	0.0	0.516256240972462	0.8462972174506584	0.0	5	2	3	0	2	0.5	33	15	110	12	34	33	98	1	0	0.9924242424242424	0.9705882352941176	1.0	12	16	15	50.0	1	0	0.9848484848484849	0.9375	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	35	33	97	2	0	0.9848484848484849	0.9428571428571428	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	35	33	97	2	0	0.9848484848484849	0.9428571428571428	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	0.015524148941040039	0.011089563369750977	0.017848968505859375	0.019112825393676758
7	no_bias	0.5	0.27989224730673656	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	25	23	46	2	1	0.9583333333333334	0.92	0.9583333333333334	9	11	11	24.0	0	1	0.9722222222222222	1.0	0.9166666666666666	9	25	23	46	2	1	0.9583333333333334	0.92	0.9583333333333334	9	11	11	24.0	0	1	0.9722222222222222	1.0	0.9166666666666666	0.013481855392456055	0.009064435958862305	0.013890504837036133	0.020158052444458008
6	no_bias	0.75	1.7341928960875905	0.0	0.516256240972462	0.8462972174506584	0.0	5	2	3	0	2	0.5	33	15	110	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	30	96	3	3	0.9545454545454546	0.9090909090909091	0.9090909090909091	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	30	96	3	3	0.9545454545454546	0.9090909090909091	0.9090909090909091	12	15	15	51.0	0	0	1.0	1.0	1.0	0.013118982315063477	0.008469581604003906	0.01598978042602539	0.02163839340209961
7	no_bias	0.75	0.7554198880398795	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	0.011606454849243164	0.009930133819580078	0.014409065246582031	0.01911759376525879
6	no_bias	1.0	1.6016964937309481	0.0	0.516256240972462	0.8462972174506584	0.0	5	2	3	0	2	0.5	33	15	110	12	35	33	97	2	0	0.9848484848484849	0.9428571428571428	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	0.01419687271118164	0.009361743927001953	0.016053438186645508	0.021317720413208008
7	no_bias	1.0	0.7882840617911993	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	21	45	3	3	0.9166666666666666	0.875	0.875	9	9	9	24.0	0	3	0.9166666666666666	1.0	0.75	9	24	21	45	3	3	0.9166666666666666	0.875	0.875	9	9	9	24.0	0	3	0.9166666666666666	1.0	0.75	0.011748790740966797	0.008005619049072266	0.012527227401733398	0.018615245819091797
6	no_bias	1.5	2.7316502916362	0.0	0.516256240972462	0.8462972174506584	0.0	5	2	3	0	2	0.5	33	15	110	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	33	33	99	0	0	1.0	1.0	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	36	33	96	3	0	0.9772727272727273	0.9166666666666666	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	12	36	33	96	3	0	0.9772727272727273	0.9166666666666666	1.0	12	15	15	51.0	0	0	1.0	1.0	1.0	0.015107393264770508	0.009553194046020508	0.013445377349853516	0.02031993865966797
7	no_bias	1.5	0.5791466118704911	0.0	0.516256240972462	0.8462972174506584	0.0	5	1	1	0	1	0.5	24	12	56	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	24	24	48	0	0	1.0	1.0	1.0	9	12	12	24.0	0	0	1.0	1.0	1.0	9	25	23	46	2	1	0.9583333333333334	0.92	0.9583333333333334	9	11	11	24.0	0	1	0.9722222222222222	1.0	0.9166666666666666	9	25	23	46	2	1	0.9583333333333334	0.92	0.9583333333333334	9	11	11	24.0	0	1	0.9722222222222222	1.0	0.9166666666666666	0.013526201248168945	0.008481502532958984	0.013635396957397461	0.02132701873779297
8	no_bias	0.0	0.0	0.0	0.951162244271166	0.6481003230086388	0.0	6	5	3	0	0	0.5	20	10	26	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	0.012068986892700195	0.00850820541381836	0.013048171997070312	0.013186931610107422
9	no_bias	0.0	0.0	0.0	0.951162244271166	0.6481003230086388	0.0	6	11	6	0	1	0.5	57	26	252	22	59	57	403	2	0	0.9956709956709957	0.9661016949152542	1.0	22	28	26	203.0	2	0	0.9913419913419913	0.9285714285714286	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	0.021128177642822266	0.011592388153076172	0.02545475959777832	0.026948928833007812
8	no_bias	0.05	0.03205382146070366	0.0	0.951162244271166	0.6481003230086388	0.0	6	5	3	0	0	0.5	20	10	26	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	0.012641191482543945	0.009471654891967773	0.012125968933105469	0.01345968246459961
9	no_bias	0.05	0.027025412260281698	0.0	0.951162244271166	0.6481003230086388	0.0	6	11	6	0	1	0.5	57	26	252	22	59	57	403	2	0	0.9956709956709957	0.9661016949152542	1.0	22	28	26	203.0	2	0	0.9913419913419913	0.9285714285714286	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	0.02170109748840332	0.011104106903076172	0.02354264259338379	0.027374744415283203
8	no_bias	0.1	0.039046180751624464	0.0	0.951162244271166	0.6481003230086388	0.0	6	5	3	0	0	0.5	20	10	26	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	0.012967824935913086	0.009894609451293945	0.013935565948486328	0.013926267623901367
9	no_bias	0.1	0.0679153193763911	0.0	0.951162244271166	0.6481003230086388	0.0	6	11	6	0	1	0.5	57	26	252	22	59	57	403	2	0	0.9956709956709957	0.9661016949152542	1.0	22	28	26	203.0	2	0	0.9913419913419913	0.9285714285714286	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	22	57	57	405	0	0	1.0	1.0	1.0	22	26	26	205.0	0	0	1.0	1.0	1.0	0.021953105926513672	0.011350393295288086	0.026011228561401367	0.02655768394470215
8	no_bias	0.2	0.09607925245321354	0.0	0.951162244271166	0.6481003230086388	0.0	6	5	3	0	0	0.5	20	10	26	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	0.0121917724609375	0.010242700576782227	0.013577461242675781	0.012358665466308594
9	no_bias	0.2	0.14750318394483333	0.0	0.951162244271166	0.6481003230086388	0.0	6	11	6	0	1	0.5	57	26	252	22	56	55	404	1	2	0.9935064935064936	0.9821428571428571	0.9649122807017544	22	25	24	204.0	1	2	0.987012987012987	0.96	0.9230769230769231	22	55	55	405	0	2	0.9956709956709957	1.0	0.9649122807017544	22	24	24	205.0	0	2	0.9913419913419913	1.0	0.9230769230769231	22	57	56	404	1	1	0.9956709956709957	0.9824561403508771	0.9824561403508771	22	26	25	204.0	1	1	0.9913419913419913	0.9615384615384616	0.9615384615384616	22	57	56	404	1	1	0.9956709956709957	0.9824561403508771	0.9824561403508771	22	26	25	204.0	1	1	0.9913419913419913	0.9615384615384616	0.9615384615384616	0.022490978240966797	0.013703107833862305	0.024893522262573242	0.0247495174407959
8	no_bias	0.3	0.12892131362450004	0.0	0.951162244271166	0.6481003230086388	0.0	6	5	3	0	0	0.5	20	10	26	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	0.013924598693847656	0.00933218002319336	0.011805295944213867	0.011596441268920898
9	no_bias	0.3	0.24089375594992715	0.0	0.951162244271166	0.6481003230086388	0.0	6	11	6	0	1	0.5	57	26	252	22	57	54	402	3	3	0.987012987012987	0.9473684210526315	0.9473684210526315	22	26	23	202.0	3	3	0.974025974025974	0.8846153846153846	0.8846153846153846	22	52	50	403	2	7	0.9805194805194806	0.9615384615384616	0.8771929824561403	22	24	22	203.0	2	4	0.974025974025974	0.9166666666666666	0.8461538461538461	22	55	53	403	2	4	0.987012987012987	0.9636363636363636	0.9298245614035088	22	26	24	203.0	2	2	0.9826839826839827	0.9230769230769231	0.9230769230769231	22	55	53	403	2	4	0.987012987012987	0.9636363636363636	0.9298245614035088	22	26	24	203.0	2	2	0.9826839826839827	0.9230769230769231	0.9230769230769231	0.024187803268432617	0.00966501235961914	0.02746438980102539	0.02675175666809082
8	no_bias	0.5	0.4980636385188024	0.0	0.951162244271166	0.6481003230086388	0.0	6	5	3	0	0	0.5	20	10	26	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	8	20	20	36	0	0	1.0	1.0	1.0	8	10	10	18.0	0	0	1.0	1.0	1.0	0.011657953262329102	0.007834196090698242	0.013692140579223633	0.011325597763061523
9	no_bias	0.5	0.2876262770584632	0.0	0.951162244271166	0.6481003230086388	0.0	6	11	6	0	1	0.5	57	26	252	22	58	56	403	2	1	0.9935064935064936	0.9655172413793104	0.9824561403508771	22	27	25	203.0	2	1	0.987012987012987	0.9259259259259259	0.9615384615384616	22	50	49	404	1	8	0.9805194805194806	0.98	0.8596491228070176	22	22	21	204.0	1	5	0.974025974025974	0.9545454545454546	0.8076923076923077	22	52	52	405	0	5	0.9891774891774892	1.0	0.9122807017543859	22	23	23	205.0	0	3	0.987012987012987	1.0	0.8846153846153846	22	52	52	405	0	5	0.9891774891774892	1.0	0.9122807017543859	22	23	23	205.0	0	3	0.987012987012987	1.0	0.8846153846153846	0.022795677185058594	0.012659788131713867	0.029140233993530273	0.02576923370361328